716,消肿、清肝利胆退黄、利水
717,止痛、消肿、息风、止痉
718,强筋、利湿、壮骨、消肿
719,解毒、清热
720,除湿、散瘀、活血、止血、祛风
721,消疳、散积
722,辟秽、解毒、止痛、消肿
723,拔疔、解毒
724,解毒、利水、消肿、清热
725,祛痰、解毒、散结、镇咳
726,消疳、消积、解毒、散结、利水、杀虫
727,止泻、温中、理气、散寒
728,湿肾、暖胃、降逆
729,止泻、止痛、理气、散寒
730,理气、止痛、温胃
731,生肌、消肿、利尿、清热
732,解毒、利尿、通淋、止血、化瘀、清热
733,散热、解毒
734,温肾、温中、降逆、助阳
735,解毒、清热
736,止泻、通络、利湿、祛风
737,止血、止带
738,解毒、清热
739,除湿、解表、解毒、凉血、利尿、清热
740,除湿、止痛、消肿、祛风
741,生肌、和肝、止血、健脾
742,益肾、补元、温中、下气
743,解毒、行气、活血、止痛、化湿
744,除湿、解毒、活络、清热、舒筋、祛风
745,除湿、祛风
746,滋补强壮、止痢
747,清湿热、利消肿
748,固下、涩精、益气、补肾
749,补肾、摄精、止血、镇咳
750,固精、收敛
751,散瘀、止痛、消肿、止血
752,解毒、敛疮
753,涩肠、止泻
754,祛湿、解毒、止痒、清热
755,散结、软坚、利水、化痰、清热
756,止痢
757,凉血、清肺、止咳、止血
758,散瘀、解毒、祛风湿通络、止痛
759,驱虫
760,利尿、散瘀、清热
761,解毒、敛疮、利湿、和胃
762,解毒、消肿
763,散瘀、润肺、活络、止痛、止咳、舒筋
764,解毒、平肝、活血、利湿、清热
765,解毒、泻火、清热
766,调经、解毒、消肿、止血
767,止血、解毒、清热
768,活血消肿止痛
769,解毒、利湿、止血、清热
770,接骨、续筋
771,活络、利湿、通淋、祛风
772,调经、活血、祛风湿
773,祛风温、强筋骨、活血、止血
774,调经、止痛、散寒
775,祛风、活血、止痛、壮骨、化瘀、补肾
776,散瘀、通经
777,止泻、活络、止痛、舒筋
778,解毒、杀虫、止痒、清热
779,解毒、解暑、利湿、清热
780,驱虫、泻火、燥湿、清热
781,祛痰、解毒、疏风、杀虫、止咳、发表、止痒、清热
782,截疟
783,解毒、止痉、清热
784,胜湿、止痛、散寒、祛风
785,祛痰、解毒、活血、止痛、止咳、散寒、祛风
786,散痕、接骨、祛风湿、散血
787,祛风湿、止血、清热
788,除湿、祛痰、温肺、止痛、理气、祛风
789,消肿、利尿、解毒
790,散瘀、消肿、利尿、止血、清热
791,祛湿、解毒、利尿、止血、清热
792,通经络、利水、祛风湿、健脾
793,祛风湿、止痛、通络
794,利水、解毒、消肿
795,止泻、温中
796,解毒、止痛、利湿、理气
797,除湿、活血、止痛、祛风
798,解毒、温中、杀虫、行滞
799,除湿、发汗、解表、止咳、止血、祛风
800,接骨、消肿、收敛、止血
801,定痛、祛瘀、活络、舒筋、截疟
802,健胃、消积
803,除湿、活络、止痛、消肿、舒筋、祛风
804,解毒、清热
805,滋阴、鲜毒、降火、除烦、清热
806,调经、疏肝、止痛、理气
807,消食、安胎、温中、健胃、化湿、止呕
808,祛瘀、解毒、活血、清热
809,散瘀、接骨
810,解毒、消斑、凉血、清热
811,泻热、润燥、凉血、明目
812,凉血、解毒、清热
813,解毒、凉血、止血、清热
814,祛风、解毒、利湿、除痰
815,解毒、敛疮、燥湿、祛风
816,除湿、活络、舒筋、祛风
817,健骨、活络、强筋、行气、活血、祛风
818,祛风湿、解毒、利尿
819,散瘀、活血
820,利湿、清热
821,止血、解毒
822,解毒、清热
823,利湿、护肤、剑疮、退黄
824,理气、利湿、消肿
825,missing
826,健胃、补虚、利水
827,清暑、化湿、辟秽
828,止痛、止血、祛风、通络
829,利小便、祛风湿、散瘀血
830,散瘀、行气、活血、止痛、散寒、祛风
831,止痛、接骨
832,驱虫
833,行气、止痛
834,散瘀、解毒、止痛、清热
835,化瘀、杀虫、止血、止痒
836,补虚、清热
